,current_soil_moisture,temperature,humidity,rain,salinity,ph,irrigation_amount,next_smoist_0
0,22.9,26.67599868774414,89.0,0.0,5.6,7.3,14.632313747233178,33.142619623063226
1,33.7,26.67599868774414,89.0,0.0,4.3,7.3,29.607112846722963,54.42497899270607
2,22.6,26.67599868774414,89.0,0.0,5.8,8.0,29.935214239386756,43.554649967570725
3,27.3,26.67599868774414,89.0,0.0,6.1,6.1,28.133053583071703,46.99313750815019
4,16.4,26.67599868774414,89.0,0.0,6.6,6.9,6.496473181506569,20.947531227054597
5,15.8,26.67599868774414,89.0,0.0,4.1,6.9,28.87688138440427,36.01381696908299
6,21.3,26.67599868774414,89.0,0.0,2.5,6.7,23.545454441257466,37.78181810888023
7,25.1,26.67599868774414,89.0,0.0,2.5,6.3,24.025807690073727,41.91806538305161
8,16.3,26.67599868774414,89.0,0.0,6.2,6.6,18.40742293701468,29.185196055910275
9,32.4,26.67599868774414,89.0,0.0,5.4,7.9,16.565690143992164,43.99598310079451
10,33.6,26.67599868774414,89.0,0.0,6.3,6.5,20.451503915396536,47.91605274077757
11,39.4,26.67599868774414,89.0,0.0,3.1,6.2,14.149001270990755,49.30430088969353
12,26.2,26.67599868774414,89.0,0.0,7.0,7.4,16.99492339090893,38.09644637363625
13,33.9,26.67599868774414,89.0,0.0,5.1,8.1,27.739109336508093,53.31737653555567
14,30.4,26.67599868774414,89.0,0.0,3.9,8.1,10.031979126347569,37.422385388443296
15,20.6,26.67599868774414,89.0,0.0,3.7,7.9,13.46973280772429,30.028812965407006
16,19.5,26.67599868774414,89.0,0.0,7.0,7.0,20.09956740825825,33.569697185780775
17,30.6,26.67599868774414,89.0,0.0,6.3,7.7,20.17719966887313,44.72403976821119
18,37.5,26.67599868774414,89.0,0.0,6.1,8.2,24.073567353607768,54.351497147525436
19,39.3,26.67599868774414,89.0,0.0,4.3,6.7,15.831863019641979,50.382304113749385
20,33.5,26.67599868774414,89.0,0.0,2.2,6.1,27.608822997949336,52.82617609856453
21,19.3,26.67599868774414,89.0,0.0,6.5,7.1,5.926102978080229,23.44827208465616
22,23.2,26.67599868774414,89.0,0.0,5.2,7.4,5.863926277116509,27.304748393981555
23,26.2,26.67599868774414,89.0,0.0,2.7,8.3,15.449512497167895,37.014658748017524
24,26.7,26.67599868774414,89.0,0.0,3.4,7.3,25.529130085222246,44.57039105965557
25,31.4,26.67599868774414,89.0,0.0,2.8,6.4,11.321172644710224,39.324820851297154
26,19.1,26.67599868774414,89.0,0.0,2.5,7.1,29.227554375670913,39.55928806296964
27,16.8,26.67599868774414,89.0,0.0,2.8,7.3,12.43397901783211,25.503785312482478
28,27.6,26.67599868774414,89.0,0.0,7.9,8.4,13.37496099389487,36.96247269572641
29,34.7,26.67599868774414,89.0,0.0,6.7,6.1,7.70354452144439,40.09248116501107
30,21.9,26.67599868774414,89.0,0.0,5.9,6.7,12.788034865303313,30.851624405712315
31,31.8,26.67599868774414,89.0,0.0,5.6,8.3,6.720587954113265,36.50441156787929
32,18.1,26.67599868774414,89.0,0.0,2.9,6.8,17.188039784167145,30.131627848917002
33,39.1,26.67599868774414,89.0,0.0,3.7,7.6,27.14723434225184,58.10306403957629
34,26.7,26.67599868774414,89.0,0.0,3.6,7.2,23.628447320943625,43.23991312466053
35,16.9,26.67599868774414,89.0,0.0,5.0,8.0,19.816033962848913,30.771223773994237
36,33.8,26.67599868774414,89.0,0.0,6.3,7.0,7.697111594234472,39.18797811596413
37,20.7,26.67599868774414,89.0,0.0,3.4,6.7,6.285570396903765,25.099899277832634
38,21.2,26.67599868774414,89.0,0.0,6.4,7.9,21.389866068600035,36.17290624802003
39,38.9,26.67599868774414,89.0,0.0,5.5,6.5,7.691666704005039,44.284166692803524
40,30.3,26.67599868774414,89.0,0.0,2.2,7.2,20.892105483351937,44.92447383834636
41,24.2,26.67599868774414,89.0,0.0,7.7,8.5,27.41813495558892,43.39269446891224
42,38.9,26.67599868774414,89.0,0.0,4.2,8.4,10.148639015765404,46.004047311035784
43,15.4,26.67599868774414,89.0,0.0,7.4,6.8,6.0041357913602855,19.6028950539522
44,27.6,26.67599868774414,89.0,0.0,3.2,8.1,13.522642884519321,37.06585001916353
45,38.8,26.67599868774414,89.0,0.0,7.1,6.9,5.693664817035969,42.78556537192517
46,34.5,26.67599868774414,89.0,0.0,7.1,8.0,25.39242900313343,52.274700302193395
47,18.8,26.67599868774414,89.0,0.0,3.2,7.9,25.222991315473855,36.4560939208317
48,30.1,26.67599868774414,89.0,0.0,7.9,7.5,26.483490862547033,48.638443603782925
49,21.5,26.67599868774414,89.0,0.0,2.8,8.3,19.04862918811245,34.834040431678716
50,20.6,26.67599868774414,89.0,0.0,4.7,8.0,7.97119046200818,26.179833323405727
51,18.5,26.67599868774414,89.0,0.0,7.1,6.4,20.05468753616996,32.53828127531897
52,26.2,26.67599868774414,89.0,0.0,6.6,6.9,5.052201716741895,29.736541201719326
53,38.0,26.67599868774414,89.0,0.0,5.1,7.0,9.878482446298774,44.91493771240914
54,32.1,26.67599868774414,89.0,0.0,7.6,8.5,8.08260543415507,37.75782380390855
55,17.3,26.67599868774414,89.0,0.0,4.7,7.1,7.22041984832104,22.354293893824728
56,34.1,26.67599868774414,89.0,0.0,3.2,6.2,11.756440737534156,42.32950851627391
57,22.9,26.67599868774414,89.0,0.0,4.7,7.2,24.407201620363697,39.98504113425459
58,31.3,26.67599868774414,89.0,0.0,2.2,7.9,15.650549625919673,42.255384738143775
59,23.7,26.67599868774414,89.0,0.0,7.9,7.9,23.33005608188973,40.03103925732281
60,25.6,26.525999069213867,90.0,0.0,4.1,6.7,20.32612095653383,39.828284669573684
61,21.3,26.525999069213867,90.0,0.0,4.1,6.9,17.567794909526867,33.59745643666881
62,19.1,26.525999069213867,90.0,0.0,5.7,7.9,28.78597420508187,39.25018194355731
63,34.3,26.525999069213867,90.0,0.0,7.6,8.4,12.320172294903005,42.9241206064321
64,35.6,26.525999069213867,90.0,0.0,3.3,8.3,7.126557074534096,40.58858995217387
65,18.2,26.525999069213867,90.0,0.0,5.3,7.3,15.481721484847037,29.037205039392923
66,32.6,26.525999069213867,90.0,0.0,6.2,8.2,20.16864833393474,46.71805383375432
67,32.0,26.525999069213867,90.0,0.0,7.3,8.0,8.968678510704102,38.27807495749287
68,28.3,26.525999069213867,90.0,0.0,2.7,6.5,24.46170659214094,45.423194614498655
69,20.2,26.525999069213867,90.0,0.0,3.4,6.4,28.13433435026312,39.894034045184185
70,28.1,26.525999069213867,90.0,0.0,6.0,8.4,8.722923325066919,34.206046327546844
71,29.0,26.525999069213867,90.0,0.0,3.5,7.0,9.59854278317394,35.71897994822176
72,17.7,26.525999069213867,90.0,0.0,7.9,7.4,17.043321729572114,29.630325210700477
73,26.1,26.525999069213867,90.0,0.0,5.9,7.1,5.617801673145571,30.032461171201902
74,26.8,26.525999069213867,90.0,0.0,7.6,7.1,17.684833987452823,39.17938379121698
75,34.2,26.525999069213867,90.0,0.0,3.2,6.6,23.58313173665089,50.70819221565563
76,26.5,26.525999069213867,90.0,0.0,5.6,6.6,5.563940008328512,30.394758005829956
77,22.6,26.525999069213867,90.0,0.0,7.7,8.2,24.870537735978548,40.00937641518499
78,17.1,26.525999069213867,90.0,0.0,2.8,6.6,22.950189334232178,33.16513253396252
79,39.1,26.525999069213867,90.0,0.0,7.6,7.6,22.566955164134086,54.89686861489386
80,24.7,26.525999069213867,90.0,0.0,4.1,8.2,6.893917623720981,29.525742336604686
81,22.1,26.525999069213867,90.0,0.0,4.6,7.9,22.77251219860786,38.040758539025504
82,32.7,26.525999069213867,90.0,0.0,4.5,7.7,17.034434470547357,44.624104129383156
83,23.7,26.525999069213867,90.0,0.0,2.1,7.6,19.047968365540687,37.03357785587848
84,17.6,26.525999069213867,90.0,0.0,6.5,7.9,14.627994093233786,27.839595865263654
85,24.0,26.525999069213867,90.0,0.0,7.4,7.1,11.620680361836085,32.13447625328526
86,23.0,26.525999069213867,90.0,0.0,2.3,6.0,25.816642000194133,41.0716494001359
87,15.0,26.525999069213867,90.0,0.0,6.0,6.3,5.289413489081014,18.70258944235671
88,37.5,26.525999069213867,90.0,0.0,6.5,8.1,20.157343799920135,51.61014065994409
89,16.9,26.525999069213867,90.0,0.0,2.8,6.0,29.701449649200754,37.69101475444052
90,31.9,26.525999069213867,90.0,0.0,3.8,8.4,29.68505888614381,52.67954122030066
91,19.6,26.525999069213867,90.0,0.0,2.7,7.6,6.5472785633384225,24.183094994336898
92,18.2,26.525999069213867,90.0,0.0,6.0,8.2,29.470372969216182,38.829261078451324
93,21.3,26.525999069213867,90.0,0.0,3.5,7.0,12.849035745313493,30.294325021719445
94,26.4,26.525999069213867,90.0,0.0,2.9,8.3,10.636974146359218,33.84588190245145
95,39.6,26.525999069213867,90.0,0.0,5.3,7.3,27.159034394682216,58.611324076277555
96,35.2,26.525999069213867,90.0,0.0,2.7,7.5,21.792184223055255,50.45452895613868
97,23.7,26.525999069213867,90.0,0.0,2.5,6.3,12.23252591487347,32.262768140411424
98,32.7,26.525999069213867,90.0,0.0,5.6,6.6,6.231762747717386,37.062233923402175
99,33.2,26.525999069213867,90.0,0.0,6.3,6.8,19.54194495491683,46.879361468441786
100,25.0,26.525999069213867,90.0,0.0,2.9,7.5,23.853047004475158,41.69713290313261
101,39.6,26.525999069213867,90.0,0.0,6.1,7.0,6.185904631399168,43.93013324197942
102,32.3,26.525999069213867,90.0,0.0,4.7,6.6,24.69513390260788,49.58659373182551
103,26.4,26.525999069213867,90.0,0.0,5.7,6.5,16.144958220964106,37.70147075467487
104,28.9,26.525999069213867,90.0,0.0,2.8,8.4,23.251439865555223,45.17600790588865
105,39.6,26.525999069213867,90.0,0.0,5.1,8.3,22.605566063410325,55.42389624438723
